heading,line,cond_num,Hs,Tp,elem,static_kN,dyn_mean_kN,dyn_max_kN,dyn_std_kN
0deg,HL15,2,0.8300,2.8300,Mooring8,156.7602,156.6774,160.2424,0.4667
0deg,HL15,3,1.1700,3.3500,Mooring1,160.1506,163.8972,177.0901,3.2768
0deg,HL15,3,1.1700,3.3500,Mooring2,147.5996,148.2639,156.5520,0.6663
0deg,HL15,3,1.1700,3.3500,Mooring3,140.8567,137.2776,146.0029,0.3433
0deg,HL15,3,1.1700,3.3500,Mooring4,157.0460,149.9578,162.8190,0.4479
0deg,HL15,3,1.1700,3.3500,Mooring5,164.3491,167.2952,175.9058,2.1141
0deg,HL15,3,1.1700,3.3500,Mooring6,143.3001,144.6102,156.1744,2.6090
0deg,HL15,3,1.1700,3.3500,Mooring7,145.5946,143.4416,149.7649,0.3749
0deg,HL15,3,1.1700,3.3500,Mooring8,155.6800,151.2876,159.6304,0.4745
0deg,HL15,4,1.5000,3.8000,Mooring1,161.2644,181.1604,207.4679,6.0169
0deg,HL15,4,1.5000,3.8000,Mooring2,148.3526,152.6616,169.6149,2.9721
0deg,HL15,4,1.5000,3.8000,Mooring3,140.6527,123.5969,145.4183,0.5846
0deg,HL15,4,1.5000,3.8000,Mooring4,155.5458,118.9848,162.4556,0.8460
0deg,HL15,4,1.5000,3.8000,Mooring5,164.9909,180.8280,198.4509,4.1213
0deg,HL15,4,1.5000,3.8000,Mooring6,143.1980,152.7152,170.8751,4.2005
0deg,HL15,4,1.5000,3.8000,Mooring7,144.5836,135.3434,149.2767,0.6748
0deg,HL15,4,1.5000,3.8000,Mooring8,154.4600,132.4133,159.4408,0.8306
0deg,HL15,5,1.8300,4.2000,Mooring1,162.5553,193.9146,230.3985,8.5926
0deg,HL15,5,1.8300,4.2000,Mooring2,149.1880,156.5927,180.2733,3.7472
0deg,HL15,5,1.8300,4.2000,Mooring3,140.3222,114.8026,143.6460,1.2817
0deg,HL15,5,1.8300,4.2000,Mooring4,153.7295,96.9568,159.1352,2.2156
0deg,HL15,5,1.8300,4.2000,Mooring5,165.7646,190.6477,213.6589,5.2417
0deg,HL15,5,1.8300,4.2000,Mooring6,143.0754,159.1396,183.1396,4.2085
0deg,HL15,5,1.8300,4.2000,Mooring7,143.4049,129.8185,149.6452,1.3354
0deg,HL15,5,1.8300,4.2000,Mooring8,153.0086,118.9503,157.1764,1.6409
0deg,HL15,6,2.1700,4.5600,Mooring1,164.9130,205.0968,270.7693,15.1581
0deg,HL15,6,2.1700,4.5600,Mooring2,150.6938,160.7957,194.7784,5.3886
0deg,HL15,6,2.1700,4.5600,Mooring3,139.7890,108.4907,140.6849,0.3261
0deg,HL15,6,2.1700,4.5600,Mooring4,150.4134,78.6806,156.2124,2.0409
0deg,HL15,6,2.1700,4.5600,Mooring5,167.2110,199.1176,244.7002,11.3913
0deg,HL15,6,2.1700,4.5600,Mooring6,143.3126,165.5211,195.8712,4.8004
0deg,HL15,6,2.1700,4.5600,Mooring7,141.6518,125.6213,145.8204,1.9070
0deg,HL15,6,2.1700,4.5600,Mooring8,150.5042,107.6131,155.5171,1.7951
0deg,HL15,7,2.5000,4.9000,Mooring1,166.7685,214.9867,332.2605,26.1683
0deg,HL15,7,2.5000,4.9000,Mooring2,151.3432,164.7735,215.1096,7.7136
0deg,HL15,7,2.5000,4.9000,Mooring3,138.4191,103.3384,140.8125,0.5820
0deg,HL15,7,2.5000,4.9000,Mooring4,147.2390,63.5075,161.4391,4.4715
0deg,HL15,7,2.5000,4.9000,Mooring5,168.4931,206.5300,292.8481,20.7651
0deg,HL15,7,2.5000,4.9000,Mooring6,143.2001,171.2537,237.0076,14.0128
0deg,HL15,7,2.5000,4.9000,Mooring7,139.9599,122.0247,146.6538,2.3315
0deg,HL15,7,2.5000,4.9000,Mooring8,148.2178,97.6433,158.6927,3.2705
0deg,HL15,8,2.8300,5.2200,Mooring1,170.4450,225.0318,398.4033,45.0853
0deg,HL15,8,2.8300,5.2200,Mooring2,153.0290,168.8844,236.6549,12.4290
0deg,HL15,8,2.8300,5.2200,Mooring3,136.4899,98.3272,139.7422,1.2261
0deg,HL15,8,2.8300,5.2200,Mooring4,141.3714,50.1801,167.3792,10.5213
0deg,HL15,8,2.8300,5.2200,Mooring5,170.9976,214.0222,344.8299,35.5848
0deg,HL15,8,2.8300,5.2200,Mooring6,143.6811,177.1316,281.9099,29.8043
0deg,HL15,8,2.8300,5.2200,Mooring7,137.2659,118.4761,149.7375,5.1740
0deg,HL15,8,2.8300,5.2200,Mooring8,144.1123,87.6283,163.5901,7.7449
0deg,HL15,9,3.1700,5.5200,Mooring1,176.1032,237.6816,565.6283,86.8758
0deg,HL15,9,3.1700,5.5200,Mooring2,155.4944,173.9154,295.5192,27.5560
0deg,HL15,9,3.1700,5.5200,Mooring3,133.5092,92.2432,149.8328,6.6395
0deg,HL15,9,3.1700,5.5200,Mooring4,132.2702,38.5933,212.1354,32.3861
0deg,HL15,9,3.1700,5.5200,Mooring5,174.9796,223.5129,473.9099,67.4208
0deg,HL15,9,3.1700,5.5200,Mooring6,145.1985,184.7601,387.7931,54.5257
0deg,HL15,9,3.1700,5.5200,Mooring7,133.7559,114.2174,161.5141,9.6832
0deg,HL15,9,3.1700,5.5200,Mooring8,138.0122,75.8591,190.8207,20.7405
0deg,HL17,1,0.5000,2.3300,Mooring1,158.3374,158.4016,159.7980,0.1365
0deg,HL17,1,0.5000,2.3300,Mooring2,146.2628,146.3623,148.1070,0.1778
0deg,HL17,1,0.5000,2.3300,Mooring3,141.0318,141.1247,142.7057,0.1540
0deg,HL17,1,0.5000,2.3300,Mooring4,159.4028,159.3678,161.2538,0.2452
0deg,HL17,1,0.5000,2.3300,Mooring5,163.3102,163.3291,164.3216,0.1378
0deg,HL17,1,0.5000,2.3300,Mooring6,143.4314,143.4996,145.0907,0.1918
0deg,HL17,1,0.5000,2.3300,Mooring7,147.2098,147.2146,148.6284,0.1563
0deg,HL17,1,0.5000,2.3300,Mooring8,157.6313,157.6076,158.8823,0.1164
0deg,HL17,2,0.8300,3.0100,Mooring1,159.1615,159.3036,163.9256,0.8206
0deg,HL17,2,0.8300,3.0100,Mooring2,146.8793,147.0484,151.3845,0.2916
0deg,HL17,2,0.8300,3.0100,Mooring3,140.9860,141.0766,145.5004,0.3954
0deg,HL17,2,0.8300,3.0100,Mooring4,158.3521,158.2216,164.8474,1.0376
0deg,HL17,2,0.8300,3.0100,Mooring5,163.7788,163.8370,166.8794,0.5185
0deg,HL17,2,0.8300,3.0100,Mooring6,143.3811,143.4340,149.1557,1.1714
0deg,HL17,2,0.8300,3.0100,Mooring7,146.4809,146.4188,150.8853,0.8364
0deg,HL17,2,0.8300,3.0100,Mooring8,156.7602,156.6486,160.4111,0.5807
0deg,HL17,3,1.1700,3.5600,Mooring1,160.1496,163.9214,177.4384,3.4082
0deg,HL17,3,1.1700,3.5600,Mooring2,147.5996,148.2703,156.9751,1.0753
0deg,HL17,3,1.1700,3.5600,Mooring3,140.8569,137.2533,146.2233,0.5164
0deg,HL17,3,1.1700,3.5600,Mooring4,157.0559,149.9131,163.0717,0.4424
0deg,HL17,3,1.1700,3.5600,Mooring5,164.3491,167.3140,175.8171,2.2456
0deg,HL17,3,1.1700,3.5600,Mooring6,143.3004,144.6209,156.3606,2.6588
0deg,HL17,3,1.1700,3.5600,Mooring7,145.5948,143.4328,149.7784,0.2825
0deg,HL17,3,1.1700,3.5600,Mooring8,155.6810,151.2624,159.3353,0.3321
0deg,HL17,4,1.5000,4.0400,Mooring1,161.2522,181.2545,206.2316,5.7048
0deg,HL17,4,1.5000,4.0400,Mooring2,148.3421,152.6376,168.3274,2.3319
0deg,HL17,4,1.5000,4.0400,Mooring3,140.6627,123.4142,145.0365,0.5870
0deg,HL17,4,1.5000,4.0400,Mooring4,155.5662,118.7515,161.9962,0.6187
0deg,HL17,4,1.5000,4.0400,Mooring5,164.9907,180.9088,197.3120,3.5998
0deg,HL17,4,1.5000,4.0400,Mooring6,143.1980,152.6964,170.8870,3.8282
0deg,HL17,4,1.5000,4.0400,Mooring7,144.6037,135.2513,149.9406,1.0263
0deg,HL17,4,1.5000,4.0400,Mooring8,154.4727,132.2725,159.5246,0.7455
0deg,HL17,5,1.8300,4.4700,Mooring1,162.5416,193.5384,230.5134,7.8045
0deg,HL17,5,1.8300,4.4700,Mooring2,149.1773,156.4587,179.7899,2.9568
0deg,HL17,5,1.8300,4.4700,Mooring3,140.3324,114.9848,142.1667,0.7573
0deg,HL17,5,1.8300,4.4700,Mooring4,153.7602,97.5744,159.1545,2.6077
0deg,HL17,5,1.8300,4.4700,Mooring5,165.7543,190.3521,214.0193,4.6113
0deg,HL17,5,1.8300,4.4700,Mooring6,143.0754,158.8585,182.4829,3.8229
0deg,HL17,5,1.8300,4.4700,Mooring7,143.4255,129.9250,148.3769,1.3935
0deg,HL17,5,1.8300,4.4700,Mooring8,153.0228,119.3204,157.4727,1.9164
0deg,HL17,6,2.1700,4.8600,Mooring1,164.8759,204.1116,270.9709,14.3714
0deg,HL17,6,2.1700,4.8600,Mooring2,150.6729,160.4895,194.4372,4.6447
0deg,HL17,6,2.1700,4.8600,Mooring3,139.8099,109.0829,141.7871,0.3768
0deg,HL17,6,2.1700,4.8600,Mooring4,150.4848,80.3233,161.8226,3.3179
0deg,HL17,6,2.1700,4.8600,Mooring5,167.1804,198.3402,245.7151,11.3082
0deg,HL17,6,2.1700,4.8600,Mooring6,143.3123,164.8664,198.7068,5.6925
0deg,HL17,6,2.1700,4.8600,Mooring7,141.6929,125.9593,147.3438,1.8414
0deg,HL17,6,2.1700,4.8600,Mooring8,150.5601,108.6276,158.8327,2.5202
0deg,HL17,7,2.5000,5.2200,Mooring1,166.6508,213.2187,323.1168,26.6012
0deg,HL17,7,2.5000,5.2200,Mooring2,151.2906,164.2344,212.1589,7.0423
0deg,HL17,7,2.5000,5.2200,Mooring3,138.4826,104.4365,141.5133,1.1765
0deg,HL17,7,2.5000,5.2200,Mooring4,147.4330,66.4198,170.2090,9.1417
0deg,HL17,7,2.5000,5.2200,Mooring5,168.4117,205.1364,286.8852,21.7791
0deg,HL17,7,2.5000,5.2200,Mooring6,143.1896,170.1003,235.1848,17.2246
0deg,HL17,7,2.5000,5.2200,Mooring7,140.0541,122.6416,150.3729,4.1095
0deg,HL17,7,2.5000,5.2200,Mooring8,148.3569,99.4941,165.3257,6.7208
0deg,HL17,8,2.8300,5.5500,Mooring1,170.1887,223.1773,423.3025,49.6792
0deg,HL17,8,2.8300,5.5500,Mooring2,152.9041,168.3449,244.1067,14.1665
0deg,HL17,8,2.8300,5.5500,Mooring3,136.6267,99.5486,140.0273,1.2068
0deg,HL17,8,2.8300,5.5500,Mooring4,141.7898,53.1934,156.8984,6.2112
0deg,HL17,8,2.8300,5.5500,Mooring5,170.8144,212.5623,365.9711,40.1737
0deg,HL17,8,2.8300,5.5500,Mooring6,143.6279,175.9690,300.7991,34.4566
0deg,HL17,8,2.8300,5.5500,Mooring7,137.4437,119.1787,147.1924,2.5922
0deg,HL17,8,2.8300,5.5500,Mooring8,144.4012,89.6506,156.1875,4.8289
0deg,HL17,9,3.1700,5.8700,Mooring1,176.0235,237.3802,573.9893,88.0785
0deg,HL17,9,3.1700,5.8700,Mooring2,155.4630,173.8224,299.0518,28.9928
0deg,HL17,9,3.1700,5.8700,Mooring3,133.5416,92.4407,154.9746,8.9090
0deg,HL17,9,3.1700,5.8700,Mooring4,132.4025,38.9504,220.1583,35.7363
0deg,HL17,9,3.1700,5.8700,Mooring5,174.9186,223.2769,480.1578,68.8651
0deg,HL17,9,3.1700,5.8700,Mooring6,145.1675,184.5644,392.5803,56.1362
0deg,HL17,9,3.1700,5.8700,Mooring7,133.7978,114.3271,166.4676,11.5013
0deg,HL17,9,3.1700,5.8700,Mooring8,138.0939,76.1817,199.2127,24.3464
0deg,HL19,1,0.5000,2.4700,Mooring1,158.3374,158.4030,159.7981,0.1250
0deg,HL19,1,0.5000,2.4700,Mooring2,146.2631,146.3633,148.2100,0.1982
0deg,HL19,1,0.5000,2.4700,Mooring3,141.0318,141.1246,142.6530,0.1145
0deg,HL19,1,0.5000,2.4700,Mooring4,159.4028,159.3659,161.4923,0.2856
0deg,HL19,1,0.5000,2.4700,Mooring5,163.3102,163.3299,164.2800,0.1021
0deg,HL19,1,0.5000,2.4700,Mooring6,143.4311,143.4996,145.2566,0.2578
0deg,HL19,1,0.5000,2.4700,Mooring7,147.2098,147.2134,148.7244,0.2132
0deg,HL19,1,0.5000,2.4700,Mooring8,157.6308,157.6061,158.8876,0.1062
0deg,HL19,2,0.8300,3.1800,Mooring1,159.1621,159.3087,164.1510,0.8286
0deg,HL19,2,0.8300,3.1800,Mooring2,146.8893,147.0500,151.3969,0.2512
0deg,HL19,2,0.8300,3.1800,Mooring3,140.9860,141.0712,145.6396,0.4345
0deg,HL19,2,0.8300,3.1800,Mooring4,158.3521,158.2121,165.1659,1.1646
0deg,HL19,2,0.8300,3.1800,Mooring5,163.7788,163.8409,166.9937,0.5257
0deg,HL19,2,0.8300,3.1800,Mooring6,143.3814,143.4359,149.3584,1.2291
0deg,HL19,2,0.8300,3.1800,Mooring7,146.4809,146.4165,150.9813,0.8624
0deg,HL19,2,0.8300,3.1800,Mooring8,156.7592,156.6430,160.3032,0.5151
0deg,HL19,3,1.1700,3.7700,Mooring1,160.1480,164.0044,177.7216,3.7117
0deg,HL19,3,1.1700,3.7700,Mooring2,147.5898,148.2862,156.9594,1.0444
0deg,HL19,3,1.1700,3.7700,Mooring3,140.8665,137.1716,146.2917,0.4576
0deg,HL19,3,1.1700,3.7700,Mooring4,157.0563,149.7565,162.9539,0.5414
0deg,HL19,3,1.1700,3.7700,Mooring5,164.3393,167.3807,176.2393,2.5617
0deg,HL19,3,1.1700,3.7700,Mooring6,143.3001,144.6602,155.9962,2.5404
0deg,HL19,3,1.1700,3.7700,Mooring7,145.6048,143.3977,149.8865,0.3670
0deg,HL19,3,1.1700,3.7700,Mooring8,155.6911,151.1709,159.3167,0.3293
0deg,HL19,4,1.5000,4.2700,Mooring1,161.2411,181.1337,204.9227,4.6912
0deg,HL19,4,1.5000,4.2700,Mooring2,148.3415,152.5013,167.2928,1.6131
0deg,HL19,4,1.5000,4.2700,Mooring3,140.6631,123.2786,144.9231,0.5491
0deg,HL19,4,1.5000,4.2700,Mooring4,155.5767,118.8317,160.7026,0.9485
0deg,HL19,4,1.5000,4.2700,Mooring5,164.9806,180.8227,196.6002,3.4850
0deg,HL19,4,1.5000,4.2700,Mooring6,143.1981,152.4642,169.7498,3.3600
0deg,HL19,4,1.5000,4.2700,Mooring7,144.6142,135.1645,149.7772,0.7714
0deg,HL19,4,1.5000,4.2700,Mooring8,154.4844,132.3083,158.5695,0.8591
0deg,HL19,5,1.8300,4.7200,Mooring1,162.5187,193.2788,231.6653,7.5576
0deg,HL19,5,1.8300,4.7200,Mooring2,149.1669,156.3317,179.7588,3.1286
0deg,HL19,5,1.8300,4.7200,Mooring3,140.3331,115.0312,142.1100,0.3778
0deg,HL19,5,1.8300,4.7200,Mooring4,153.7907,97.9579,159.4436,1.2589
0deg,HL19,5,1.8300,4.7200,Mooring5,165.7441,190.1506,215.1659,5.0169
0deg,HL19,5,1.8300,4.7200,Mooring6,143.0754,158.6111,183.6994,4.0006
0deg,HL19,5,1.8300,4.7200,Mooring7,143.4366,129.9608,147.5217,0.9459
0deg,HL19,5,1.8300,4.7200,Mooring8,153.0456,119.5484,157.6462,1.3049
0deg,HL19,6,2.1700,5.1300,Mooring1,164.8191,203.0470,269.4511,14.6450
0deg,HL19,6,2.1700,5.1300,Mooring2,150.6418,160.1624,193.1017,4.2677
0deg,HL19,6,2.1700,5.1300,Mooring3,139.8314,109.7299,142.9567,0.7845
0deg,HL19,6,2.1700,5.1300,Mooring4,150.5665,82.1183,171.6633,7.7945
0deg,HL19,6,2.1700,5.1300,Mooring5,167.1497,197.4994,244.2493,11.7159
0deg,HL19,6,2.1700,5.1300,Mooring6,143.3122,164.1640,202.7160,7.9732
0deg,HL19,6,2.1700,5.1300,Mooring7,141.7349,126.3299,150.7475,3.2051
0deg,HL19,6,2.1700,5.1300,Mooring8,150.6195,109.7258,166.0798,5.5493
0deg,HL19,7,2.5000,5.5200,Mooring1,166.5133,212.0082,329.5358,28.6431
0deg,HL19,7,2.5000,5.5200,Mooring2,151.2282,163.9071,211.0415,7.4902
0deg,HL19,7,2.5000,5.5200,Mooring3,138.5565,105.2593,141.9024,1.2158
0deg,HL19,7,2.5000,5.5200,Mooring4,147.6373,68.4751,162.4205,5.9207
0deg,HL19,7,2.5000,5.5200,Mooring5,168.3300,204.1777,292.2443,23.4461
0deg,HL19,7,2.5000,5.5200,Mooring6,143.1792,169.3725,239.8816,19.3287
0deg,HL19,7,2.5000,5.5200,Mooring7,140.1585,123.1419,148.2477,2.3108
0deg,HL19,7,2.5000,5.5200,Mooring8,148.5077,100.8050,159.8974,4.5061
0deg,HL19,8,2.8300,5.8700,Mooring1,169.9234,221.7135,451.3205,55.4114
0deg,HL19,8,2.8300,5.8700,Mooring2,152.7888,167.9214,252.8841,16.6376
0deg,HL19,8,2.8300,5.8700,Mooring3,136.7637,100.5250,140.9978,1.5698
0deg,HL19,8,2.8300,5.8700,Mooring4,142.1981,55.6197,156.3473,5.6962
0deg,HL19,8,2.8300,5.8700,Mooring5,170.6313,211.4074,386.8053,43.5947
0deg,HL19,8,2.8300,5.8700,Mooring6,143.5753,175.0526,317.2130,35.3016
0deg,HL19,8,2.8300,5.8700,Mooring7,137.6211,119.7629,147.7150,2.1716
0deg,HL19,8,2.8300,5.8700,Mooring8,144.6900,91.2371,155.9013,4.5810
0deg,HL19,9,3.1700,6.2100,Mooring1,175.1178,233.8473,605.5414,89.7538
0deg,HL19,9,3.1700,6.2100,Mooring2,155.0849,172.7825,311.3522,29.9765
0deg,HL19,9,3.1700,6.2100,Mooring3,134.0464,94.8273,176.1129,17.7770
0deg,HL19,9,3.1700,6.2100,Mooring4,133.8820,43.8765,277.5107,57.4175
0deg,HL19,9,3.1700,6.2100,Mooring5,174.2669,220.4964,504.1664,68.8494
0deg,HL19,9,3.1700,6.2100,Mooring6,144.8705,182.3230,413.0322,55.4695
0deg,HL19,9,3.1700,6.2100,Mooring7,134.3302,115.6997,174.5102,12.1285
0deg,HL19,9,3.1700,6.2100,Mooring8,139.0675,79.9969,228.3845,34.6124
0deg,HL21,1,0.5000,2.5900,Mooring1,158.3379,158.4039,159.8097,0.1238
0deg,HL21,1,0.5000,2.5900,Mooring2,146.2631,146.3640,148.2364,0.1850
0deg,HL21,1,0.5000,2.5900,Mooring3,141.0318,141.1245,142.7039,0.0911
0deg,HL21,1,0.5000,2.5900,Mooring4,159.4026,159.3648,161.4833,0.2462
0deg,HL21,1,0.5000,2.5900,Mooring5,163.3102,163.3304,164.2527,0.0774
0deg,HL21,1,0.5000,2.5900,Mooring6,143.4314,143.4996,145.4090,0.3096
0deg,HL21,1,0.5000,2.5900,Mooring7,147.2000,147.2127,148.8775,0.2822
0deg,HL21,1,0.5000,2.5900,Mooring8,157.6308,157.6052,159.0419,0.1656
0deg,HL21,2,0.8300,3.3500,Mooring1,159.1621,159.3096,164.4207,0.8790
0deg,HL21,2,0.8300,3.3500,Mooring2,146.8893,147.0512,151.3206,0.2602
0deg,HL21,2,0.8300,3.3500,Mooring3,140.9860,141.0699,145.7328,0.4299
0deg,HL21,2,0.8300,3.3500,Mooring4,158.3521,158.2111,165.2421,1.3207
0deg,HL21,2,0.8300,3.3500,Mooring5,163.7788,163.8412,167.0210,0.5530
0deg,HL21,2,0.8300,3.3500,Mooring6,143.3811,143.4357,149.4304,1.2410
0deg,HL21,2,0.8300,3.3500,Mooring7,146.4809,146.4166,150.8619,0.8137
0deg,HL21,2,0.8300,3.3500,Mooring8,156.7592,156.6427,160.1254,0.4666
0deg,HL21,3,1.1700,3.9600,Mooring1,160.1384,164.1393,177.1350,3.4151
0deg,HL21,3,1.1700,3.9600,Mooring2,147.5894,148.2547,156.8936,0.9431
0deg,HL21,3,1.1700,3.9600,Mooring3,140.8665,136.9265,146.3315,0.4899
0deg,HL21,3,1.1700,3.9600,Mooring4,157.0664,149.4338,163.2728,0.5139
0deg,HL21,3,1.1700,3.9600,Mooring5,164.3390,167.4942,176.0090,2.4037
0deg,HL21,3,1.1700,3.9600,Mooring6,143.3001,144.6374,155.3484,2.2401
0deg,HL21,3,1.1700,3.9600,Mooring7,145.6053,143.2623,149.9012,0.4510
0deg,HL21,3,1.1700,3.9600,Mooring8,155.6932,150.9694,159.6899,0.3808
0deg,HL21,4,1.5000,4.4900,Mooring1,161.2299,181.3153,200.7023,3.2875
0deg,HL21,4,1.5000,4.4900,Mooring2,148.3316,152.4427,166.8072,1.4368
0deg,HL21,4,1.5000,4.4900,Mooring3,140.6631,122.9107,145.3566,1.1310
0deg,HL21,4,1.5000,4.4900,Mooring4,155.5968,118.3750,161.8672,1.5161
0deg,HL21,4,1.5000,4.4900,Mooring5,164.9706,180.9761,193.5815,1.9884
0deg,HL21,4,1.5000,4.4900,Mooring6,143.1981,152.4004,167.1877,2.0389
0deg,HL21,4,1.5000,4.4900,Mooring7,144.6148,134.9609,149.7294,1.1512
0deg,HL21,4,1.5000,4.4900,Mooring8,154.4956,132.0251,159.2188,1.2176
0deg,HL21,5,1.8300,4.9700,Mooring1,162.4954,192.4407,230.7346,7.8109
0deg,HL21,5,1.8300,4.9700,Mooring2,149.1465,156.0704,179.2613,3.8449
0deg,HL21,5,1.8300,4.9700,Mooring3,140.3434,115.5344,142.4422,0.3566
0deg,HL21,5,1.8300,4.9700,Mooring4,153.8215,99.3847,166.2527,3.4331
0deg,HL21,5,1.8300,4.9700,Mooring5,165.7239,189.4890,214.6035,5.3574
0deg,HL21,5,1.8300,4.9700,Mooring6,143.0756,158.0521,182.3000,4.1823
0deg,HL21,5,1.8300,4.9700,Mooring7,143.4573,130.2396,149.1014,1.6748
0deg,HL21,5,1.8300,4.9700,Mooring8,153.0786,120.4013,162.3041,2.5990
0deg,HL21,6,2.1700,5.4000,Mooring1,164.7597,201.8844,263.7571,14.4050
0deg,HL21,6,2.1700,5.4000,Mooring2,150.6104,159.8332,189.9139,4.2747
0deg,HL21,6,2.1700,5.4000,Mooring3,139.8627,110.4908,142.4288,1.0231
0deg,HL21,6,2.1700,5.4000,Mooring4,150.6583,84.1087,168.7436,6.9055
0deg,HL21,6,2.1700,5.4000,Mooring5,167.1092,196.5786,240.5434,12.0348
0deg,HL21,6,2.1700,5.4000,Mooring6,143.3117,163.4355,196.9891,6.6660
0deg,HL21,6,2.1700,5.4000,Mooring7,141.7772,126.7715,149.8188,3.1578
0deg,HL21,6,2.1700,5.4000,Mooring8,150.6885,110.9510,164.2073,5.1188
0deg,HL21,7,2.5000,5.8000,Mooring1,166.3951,210.6900,343.8996,30.6528
0deg,HL21,7,2.5000,5.8000,Mooring2,151.1755,163.5150,217.0923,8.2479
0deg,HL21,7,2.5000,5.8000,Mooring3,138.6300,106.1145,142.5651,1.5605
0deg,HL21,7,2.5000,5.8000,Mooring4,147.8414,70.6763,160.9161,6.1047
0deg,HL21,7,2.5000,5.8000,Mooring5,168.2386,203.1357,304.0906,25.4084
0deg,HL21,7,2.5000,5.8000,Mooring6,143.1684,168.5224,249.0974,20.5415
0deg,HL21,7,2.5000,5.8000,Mooring7,140.2629,123.6379,148.4191,1.4947
0deg,HL21,7,2.5000,5.8000,Mooring8,148.6575,102.1920,158.7153,4.3794
0deg,HL21,8,2.8300,6.1700,Mooring1,169.7011,220.5086,456.0784,53.5667
0deg,HL21,8,2.8300,6.1700,Mooring2,152.6839,167.5838,254.1243,15.4607
0deg,HL21,8,2.8300,6.1700,Mooring3,136.8797,101.3787,141.9646,1.8449
0deg,HL21,8,2.8300,6.1700,Mooring4,142.5654,57.6254,166.7719,8.8543
0deg,HL21,8,2.8300,6.1700,Mooring5,170.4782,210.4526,390.9133,42.5554
0deg,HL21,8,2.8300,6.1700,Mooring6,143.5328,174.3017,321.6815,34.8953
0deg,HL21,8,2.8300,6.1700,Mooring7,137.7777,120.2687,151.2137,2.4088
0deg,HL21,8,2.8300,6.1700,Mooring8,144.9352,92.5526,164.4056,6.6391
0deg,HL21,9,3.1700,6.5300,Mooring1,174.7479,232.9230,606.5516,87.8442
0deg,HL21,9,3.1700,6.5300,Mooring2,154.9280,172.5469,314.0727,31.1988
0deg,HL21,9,3.1700,6.5300,Mooring3,134.2463,95.6021,176.1289,17.0403
0deg,HL21,9,3.1700,6.5300,Mooring4,134.4739,45.6021,276.7586,56.0908
0deg,HL21,9,3.1700,6.5300,Mooring5,174.0021,219.7565,504.1784,67.7463
0deg,HL21,9,3.1700,6.5300,Mooring6,144.7537,181.7718,410.5840,55.0072
0deg,HL21,9,3.1700,6.5300,Mooring7,134.5394,116.1498,178.4534,13.4648
0deg,HL21,9,3.1700,6.5300,Mooring8,139.4615,81.1015,232.1824,35.1948
0deg,HL23,1,0.5000,2.7100,Mooring1,158.3379,158.4047,159.8924,0.1125
0deg,HL23,1,0.5000,2.7100,Mooring2,146.2631,146.3645,148.2609,0.1945
0deg,HL23,1,0.5000,2.7100,Mooring3,141.0318,141.1245,142.7128,0.0617
0deg,HL23,1,0.5000,2.7100,Mooring4,159.4028,159.3638,161.7416,0.3328
0deg,HL23,1,0.5000,2.7100,Mooring5,163.3102,163.3308,164.2808,0.0990
0deg,HL23,1,0.5000,2.7100,Mooring6,143.4311,143.4996,145.5500,0.3658
0deg,HL23,1,0.5000,2.7100,Mooring7,147.2000,147.2120,148.9689,0.3431
0deg,HL23,1,0.5000,2.7100,Mooring8,157.6308,157.6044,159.0800,0.1786
0deg,HL23,2,0.8300,3.5000,Mooring1,159.1621,159.3017,164.4439,0.9090
0deg,HL23,2,0.8300,3.5000,Mooring2,146.8893,147.0519,151.6945,0.4659
0deg,HL23,2,0.8300,3.5000,Mooring3,140.9860,141.0786,145.7293,0.4295
0deg,HL23,2,0.8300,3.5000,Mooring4,158.3521,158.2278,165.0174,1.1443
0deg,HL23,2,0.8300,3.5000,Mooring5,163.7788,163.8343,167.0571,0.6297
0deg,HL23,2,0.8300,3.5000,Mooring6,143.3814,143.4330,149.3584,1.2323
0deg,HL23,2,0.8300,3.5000,Mooring7,146.4809,146.4226,150.6231,0.6677
0deg,HL23,2,0.8300,3.5000,Mooring8,156.7592,156.6534,160.1287,0.3873
0deg,HL23,3,1.1700,4.1500,Mooring1,160.1369,164.3570,176.9680,3.4428
0deg,HL23,3,1.1700,4.1500,Mooring2,147.5793,148.2705,156.8949,0.7911
0deg,HL23,3,1.1700,4.1500,Mooring3,140.8667,136.6673,146.3117,0.6628
0deg,HL23,3,1.1700,4.1500,Mooring4,157.0766,148.9936,163.7625,0.9038
0deg,HL23,3,1.1700,4.1500,Mooring5,164.3388,167.6708,176.7294,2.4002
0deg,HL23,3,1.1700,4.1500,Mooring6,143.3001,144.6966,154.7478,2.1493
0deg,HL23,3,1.1700,4.1500,Mooring7,145.6153,143.1268,149.4557,0.3360
0deg,HL23,3,1.1700,4.1500,Mooring8,155.7033,150.7019,159.6834,0.5700
0deg,HL23,4,1.5000,4.7000,Mooring1,161.2182,181.5610,199.9198,2.6587
0deg,HL23,4,1.5000,4.7000,Mooring2,148.3212,152.4021,166.1778,1.5035
0deg,HL23,4,1.5000,4.7000,Mooring3,140.6633,122.4967,144.2353,0.5785
0deg,HL23,4,1.5000,4.7000,Mooring4,155.6073,117.8076,161.5284,0.7441
0deg,HL23,4,1.5000,4.7000,Mooring5,164.9702,181.1796,193.1299,1.8385
0deg,HL23,4,1.5000,4.7000,Mooring6,143.1981,152.3767,165.9671,1.9192
